EC_number,Type,Value,Substrate,enzymeType,Organism
3.7.1.1,km,0.13,oxaloacetate,wildtype,Dianthus caryophyllus
3.7.1.1,km,0.134,oxaloacetate,wildtype,Cryphonectria parasitica
3.7.1.1,km,0.17,oxaloacetate,wildtype,Aspergillus niger
3.7.1.1,km,0.22,oxaloacetate,wildtype,Aspergillus niger
3.7.1.1,km,0.22,oxaloacetate,wildtype,Aspergillus niger
3.7.1.1,km,0.234,oxaloacetate,wildtype,Aspergillus niger
3.7.1.1,km,0.24,oxaloacetate,wildtype,Botrytis cinerea
3.7.1.1,km,0.48,oxaloacetate,wildtype,Cryphonectria parasitica
3.7.1.1,km,2.0,oxaloacetate,wildtype,Streptomyces cattleya
3.7.1.1,km,1.248,oxaloacetate,wildtype,Cryphonectria parasitica
3.7.1.1,km,0.14,"(2R,3S)-2,3-dimethylmalate",wildtype,Botrytis cinerea
3.7.1.1,km,0.53,"(2R,3S)-2-ethyl-3-methylmalate",wildtype,Dianthus caryophyllus
3.7.1.10,km,0.044,"Cyclohexane-1,3-dione",wildtype,Clostridium sp.
3.7.1.10,km,0.07,"Cyclohexane-1,3-dione",wildtype,Pseudomonas sp.
3.7.1.11,km,0.0133,"Cyclohexane-1,2-dione",wildtype,Azoarcus sp.
3.7.1.13,km,0.00251,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate",wildtype,Pseudomonas resinovorans
3.7.1.13,km,0.00251,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate",wildtype,Pseudomonas resinovorans
3.7.1.13,km,0.00273,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate",wildtype,Janthinobacterium sp. J3
3.7.1.13,km,0.0046,"2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid",wildtype,Pseudomonas sp.
